postcode,suburb_name,zone,petrol_vehicles,diesel_vehicles,total_vehicles,ev_penetration_pct,diesel_fraction_pct,fleet_type,forecast_date,week_end,run_date,ulp91_current_cpl,ulp91_forecast_cpl,ulp91_change_cpl,ulp91_spread_cpl,ulp91_spread_source,ulp95_current_cpl,ulp95_forecast_cpl,ulp95_change_cpl,ulp95_spread_cpl,ulp95_spread_source,diesel_current_cpl,diesel_forecast_cpl,diesel_change_cpl,diesel_spread_cpl,diesel_spread_source
3423,Pyramid Hill,middle_metro,322,347,675,0.1,51.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,201.1,192.1,-9.0,20.2,live,211.9,204.9,-7.0,16.0,live,259.0,263.9,4.9,5.5,live
3928,Main Ridge,regional_vic,316,319,662,3.9,50.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3979,Tooradin,regional_vic,315,296,624,0.6,48.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3374,Elmhurst,middle_metro,313,309,629,0.2,49.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,183.1,174.1,-9.0,2.2,live,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3302,Casterton,middle_metro,310,328,639,0.0,51.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3395,Ouyen,middle_metro,310,671,989,0.0,68.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,207.9,198.9,-9.0,27.0,live,199.9,192.9,-7.0,4.0,zone_model,296.3,301.2,4.9,42.8,live
3902,Eagle Point,regional_vic,307,273,590,0.3,47.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,200.9,193.9,-7.0,5.0,live,268.5,273.4,4.9,15.0,zone_model
3991,Drouin,regional_vic,306,316,633,1.1,50.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,185.1,176.1,-9.0,4.2,live,199.9,192.9,-7.0,4.0,live,256.0,260.9,4.9,2.5,live
3407,Natimuk,middle_metro,301,462,767,0.3,60.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,199.9,192.9,-7.0,4.0,zone_model,269.0,273.9,4.9,15.5,live
3573,Harcourt North,regional_vic,299,461,762,0.0,60.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,204.1,195.1,-9.0,23.2,live,205.9,198.9,-7.0,10.0,zone_model,264.0,268.9,4.9,10.5,live
3712,Yea,regional_vic,297,257,563,0.2,46.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,194.9,185.9,-9.0,14.0,live,208.9,201.9,-7.0,13.0,zone_model,275.8,280.7,4.9,22.3,live
3589,Nathalia,regional_vic,294,411,709,0.3,58.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3746,Rutherglen,regional_vic,293,272,580,1.0,48.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3709,Mallacoota,regional_vic,288,390,679,0.0,57.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,246.2,237.2,-9.0,65.3,live,208.9,201.9,-7.0,13.0,zone_model,298.1,303.0,4.9,44.6,live
3896,Swifts Creek,regional_vic,282,328,614,0.2,53.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3954,Leongatha,regional_vic,282,239,526,0.4,45.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3887,Cann River,regional_vic,275,231,506,0.0,45.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3727,Myrtleford,regional_vic,270,442,717,0.1,62.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3705,Buchan,regional_vic,270,349,620,0.0,56.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3857,Stratford,regional_vic,269,278,555,0.7,50.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3546,Stanhope,regional_vic,267,638,907,0.0,70.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3886,Buchan South,regional_vic,263,337,603,0.2,56.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.1,184.1,-9.0,12.2,live,202.9,195.9,-7.0,7.0,live,261.0,265.9,4.9,7.5,live
3274,Hamilton,middle_metro,262,315,578,0.0,54.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,253.0,257.9,4.9,-0.5,live
3522,Boort,regional_vic,258,246,513,0.6,48.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3760,Broadford,regional_vic,253,184,449,1.1,42.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3957,Wonthaggi,regional_vic,253,238,501,0.6,48.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3571,Chewton,regional_vic,247,376,629,0.2,60.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3485,Quambatook,middle_metro,246,359,606,0.0,59.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,196.1,187.1,-9.0,15.2,live,199.9,192.9,-7.0,4.0,zone_model,250.0,254.9,4.9,-3.5,live
3293,Dunkeld,middle_metro,244,375,622,0.0,60.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,200.1,191.1,-9.0,19.2,live,199.9,192.9,-7.0,4.0,zone_model,274.0,278.9,4.9,20.5,live
3512,Charlton,regional_vic,243,495,739,0.0,67.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,201.1,192.1,-9.0,20.2,live,205.9,198.9,-7.0,10.0,zone_model,253.0,257.9,4.9,-0.5,live
3873,Foster,regional_vic,243,288,537,0.6,54.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3254,Camperdown,middle_metro,241,187,434,0.0,43.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3562,Gunbower,regional_vic,240,281,531,0.6,53.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,205.9,198.9,-7.0,10.0,zone_model,263.0,267.9,4.9,9.5,live
3278,Heywood,middle_metro,238,265,505,0.0,52.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3751,Doreen,regional_vic,236,125,367,0.5,34.6,mixed,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3890,Genoa,regional_vic,233,328,566,0.4,58.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,186.1,177.1,-9.0,5.2,live,193.9,186.9,-7.0,-2.0,live,271.0,275.9,4.9,17.5,live
3469,Avoca South,middle_metro,233,205,442,0.5,46.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3778,St Andrews,regional_vic,231,148,385,0.8,39.1,mixed,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3270,Macarthur,middle_metro,230,190,426,1.2,45.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3387,Warracknabeal,middle_metro,229,516,746,0.0,69.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
2640,Albury (NSW),rural_remote,227,150,379,0.3,39.8,mixed,2026-05-08,2026-05-14,2026-05-03,200.9,191.9,-9.0,20.0,zone_model,215.9,208.9,-7.0,20.0,zone_model,273.5,278.4,4.9,20.0,zone_model
3468,Maryborough,middle_metro,224,237,467,0.4,51.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3946,Mount Eliza,regional_vic,223,178,407,0.2,44.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3319,Serviceton,middle_metro,223,425,649,0.0,65.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3588,Numurkah,regional_vic,222,191,416,0.0,46.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3279,Koroit,middle_metro,218,284,504,0.2,56.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3412,Dimboola,middle_metro,218,356,579,0.3,62.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,201.1,192.1,-9.0,20.2,live,199.9,192.9,-7.0,4.0,zone_model,269.0,273.9,4.9,15.5,live
3544,Kyabram,regional_vic,213,372,589,0.0,63.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3329,Teesdale,middle_metro,212,337,561,0.2,61.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3832,Traralgon South,regional_vic,210,189,406,0.7,47.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,235.9,228.9,-7.0,40.0,live,253.0,257.9,4.9,-0.5,live
3238,Princetown,middle_metro,209,203,422,1.7,49.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3303,Merino,middle_metro,206,296,503,0.2,59.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3310,Macarthur,middle_metro,205,194,402,0.0,48.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3430,Clarkefield,middle_metro,205,249,463,0.2,54.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3540,Echuca,regional_vic,202,359,563,0.0,64.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,196.1,187.1,-9.0,15.2,live,205.9,198.9,-7.0,10.0,zone_model,250.0,254.9,4.9,-3.5,live
3590,Echuca,regional_vic,201,256,462,0.0,56.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3164,Narre Warren East,inner_metro,201,385,599,0.8,65.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,182.9,173.9,-9.0,2.0,zone_model,197.9,190.9,-7.0,2.0,zone_model,255.5,260.4,4.9,2.0,zone_model
3234,Lorne,middle_metro,200,84,292,2.7,29.6,mixed,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
9000,International Mail,rural_remote,198,99,306,0.3,33.3,mixed,2026-05-08,2026-05-14,2026-05-03,205.9,196.9,-9.0,25.0,zone_model,220.9,213.9,-7.0,25.0,zone_model,278.5,283.4,4.9,25.0,zone_model
3789,Menzies Creek,regional_vic,198,57,265,3.0,22.4,petrol_dominant,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3958,Cape Paterson,regional_vic,198,224,423,0.0,53.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3236,Lavers Hill,middle_metro,195,151,357,1.7,43.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3237,Beech Forest,middle_metro,194,210,410,0.7,52.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3267,Port Fairy,middle_metro,192,221,413,0.0,53.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3433,Macedon,middle_metro,192,158,356,1.4,45.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3572,Maldon,regional_vic,189,229,421,0.0,54.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3420,Sea Lake,middle_metro,186,481,669,0.1,72.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3739,Falls Creek,regional_vic,184,152,340,1.2,45.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3755,Mernda,regional_vic,182,127,315,1.0,41.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3733,Harrietville,regional_vic,182,238,422,0.2,56.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,211.1,202.1,-9.0,30.2,live,208.9,201.9,-7.0,13.0,zone_model,259.0,263.9,4.9,5.5,live
3322,Meredith,middle_metro,171,185,360,0.0,52.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3271,Hamilton,middle_metro,170,262,433,0.0,60.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3965,Welshpool,regional_vic,164,129,305,2.0,44.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3663,Broadford,regional_vic,161,249,411,0.0,60.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3375,Lexton,middle_metro,159,316,480,0.2,66.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3738,Mount Beauty,regional_vic,157,141,300,0.7,47.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3330,Lethbridge,middle_metro,156,240,401,0.5,60.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,259.0,263.9,4.9,5.5,live
3520,Pyramid Hill,regional_vic,152,155,312,0.3,50.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3531,Gunbower,regional_vic,151,291,444,0.0,65.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,196.1,187.1,-9.0,15.2,live,205.9,198.9,-7.0,10.0,zone_model,250.0,254.9,4.9,-3.5,live
3864,Buchan,regional_vic,150,171,327,0.0,53.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3900,Metung,regional_vic,149,246,397,0.0,62.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
2020,Mascot (NSW),rural_remote,149,72,226,2.2,32.6,mixed,2026-05-08,2026-05-14,2026-05-03,200.9,191.9,-9.0,20.0,zone_model,215.9,208.9,-7.0,20.0,zone_model,273.5,278.4,4.9,20.0,zone_model
3509,Ouyen,regional_vic,148,308,458,0.0,67.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,216.1,207.1,-9.0,35.2,live,205.9,198.9,-7.0,10.0,zone_model,296.0,300.9,4.9,42.5,live
3432,Lancefield,middle_metro,144,122,267,0.0,45.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3413,Warracknabeal,middle_metro,143,322,465,0.0,69.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3583,Tatura,regional_vic,143,138,283,0.0,49.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3552,Bendigo,regional_vic,143,22,173,0.0,13.3,petrol_dominant,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3317,Edenhope,middle_metro,140,194,335,0.0,58.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3581,Mooroopna,regional_vic,138,197,339,0.0,58.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,194.1,185.1,-9.0,13.2,live,205.9,198.9,-7.0,10.0,zone_model,253.0,257.9,4.9,-0.5,live
3391,Rainbow,middle_metro,134,180,317,0.0,57.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,202.3,193.3,-9.0,21.4,live,199.9,192.9,-7.0,4.0,zone_model,334.1,339.0,4.9,80.6,live
3964,Foster,regional_vic,132,98,232,0.0,42.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
2731,Moama (NSW),rural_remote,132,141,275,0.0,51.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,200.9,191.9,-9.0,20.0,zone_model,215.9,208.9,-7.0,20.0,zone_model,273.5,278.4,4.9,20.0,zone_model
3542,Rochester,regional_vic,131,237,369,0.0,64.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3967,Yarram,regional_vic,131,112,249,0.0,46.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3921,Morradoo,regional_vic,130,112,246,1.2,46.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3895,Orbost,regional_vic,129,180,311,0.0,58.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,187.1,178.1,-9.0,6.2,live,203.9,196.9,-7.0,8.0,live,253.0,257.9,4.9,-0.5,live
3292,Penshurst,middle_metro,129,146,278,0.7,53.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,199.9,192.9,-7.0,4.0,zone_model,263.0,267.9,4.9,9.5,live
3889,Cann River,regional_vic,127,134,263,0.4,51.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3482,Birchip,middle_metro,127,182,314,0.0,58.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3591,Kyabram,regional_vic,126,182,308,0.0,59.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3617,Tatura,regional_vic,121,156,278,0.0,56.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,206.9,199.9,-7.0,11.0,zone_model,253.0,257.9,4.9,-0.5,live
3990,Drouin West,regional_vic,116,141,258,0.4,54.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3599,Kerang,regional_vic,113,224,338,0.0,66.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,196.1,187.1,-9.0,15.2,live,205.9,198.9,-7.0,10.0,zone_model,273.0,277.9,4.9,19.5,live
3718,Mansfield,regional_vic,113,119,236,0.0,51.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3378,Glenorchy,middle_metro,107,315,425,0.0,74.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
2641,Albury South (NSW),rural_remote,105,48,153,0.0,31.4,mixed,2026-05-08,2026-05-14,2026-05-03,200.9,191.9,-9.0,20.0,zone_model,215.9,208.9,-7.0,20.0,zone_model,273.5,278.4,4.9,20.0,zone_model
3607,Seymour,regional_vic,105,132,241,0.8,55.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3273,Casterton,middle_metro,105,178,286,0.3,62.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3762,Kilmore,regional_vic,97,159,256,0.0,62.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3530,Cohuna,regional_vic,94,166,263,0.0,63.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3488,Cohuna,middle_metro,94,206,300,0.0,68.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,226.1,217.1,-9.0,45.2,live,199.9,192.9,-7.0,4.0,zone_model,323.0,327.9,4.9,69.5,live
3491,Rochester,middle_metro,92,219,312,0.0,70.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3507,Unknown,regional_vic,89,146,237,0.0,62.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,226.1,217.1,-9.0,45.2,live,205.9,198.9,-7.0,10.0,zone_model,293.0,297.9,4.9,39.5,live
